captured_at,mode,sport,market,game,starts_at,sportsbook,selection,target,side,line,odds,link
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,San Diego Padres -7.5 Spread,San Diego Padres,,-7.5,+870,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7675610
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -5.5 Spread,Kansas City Royals,,-5.5,+750,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685901
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -4.5 Spread,Kansas City Royals,,-4.5,+540,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685914
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -3.5 Spread,Kansas City Royals,,-3.5,+400,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685903
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -2.5 Spread,Kansas City Royals,,-2.5,+280,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685889
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -1.5 Spread,Kansas City Royals,,-1.5,+186,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685932
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 2.5 Spread,Kansas City Royals,,2.5,-265,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685923
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 3.5 Spread,Kansas City Royals,,3.5,-370,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685884
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 4.5 Spread,Kansas City Royals,,4.5,-530,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685893
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 5.5 Spread,Kansas City Royals,,5.5,-800,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685895
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 6.5 Spread,Kansas City Royals,,6.5,-1200,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685927
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 7.5 Spread,Kansas City Royals,,7.5,-2200,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685928
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals 8.5 Spread,Kansas City Royals,,8.5,-4000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7685899
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:11 PM",fanduel,Kansas City Royals -6.5 Spread,Kansas City Royals,,-6.5,+900,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177025879&selectionId=7691662
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -1.5 Spread,Cincinnati Reds,,-1.5,+142,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010865&selectionId=29167
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 1.5 Spread,Colorado Rockies,,1.5,-172,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010865&selectionId=29168
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 8.5 Spread,Cincinnati Reds,,8.5,-4000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684819
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 7.5 Spread,Cincinnati Reds,,7.5,-2500,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684861
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 6.5 Spread,Cincinnati Reds,,6.5,-1600,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684826
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 5.5 Spread,Cincinnati Reds,,5.5,-1000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684840
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 4.5 Spread,Cincinnati Reds,,4.5,-670,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684846
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 3.5 Spread,Cincinnati Reds,,3.5,-480,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684828
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 2.5 Spread,Cincinnati Reds,,2.5,-330,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684820
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds 1.5 Spread,Cincinnati Reds,,1.5,-215,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684833
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -2.5 Spread,Cincinnati Reds,,-2.5,+200,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684838
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -3.5 Spread,Cincinnati Reds,,-3.5,+285,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684822
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -4.5 Spread,Cincinnati Reds,,-4.5,+390,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684825
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -5.5 Spread,Cincinnati Reds,,-5.5,+520,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684850
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Cincinnati Reds -6.5 Spread,Cincinnati Reds,,-6.5,+750,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7684852
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -6.5 Spread,Colorado Rockies,,-6.5,+750,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686091
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -5.5 Spread,Colorado Rockies,,-5.5,+560,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686103
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -4.5 Spread,Colorado Rockies,,-4.5,+430,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686084
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -3.5 Spread,Colorado Rockies,,-3.5,+330,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686081
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -2.5 Spread,Colorado Rockies,,-2.5,+240,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686098
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -1.5 Spread,Colorado Rockies,,-1.5,+164,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686080
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 2.5 Spread,Colorado Rockies,,2.5,-265,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686090
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 3.5 Spread,Colorado Rockies,,3.5,-400,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686097
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 4.5 Spread,Colorado Rockies,,4.5,-590,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686079
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 5.5 Spread,Colorado Rockies,,5.5,-900,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686085
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 6.5 Spread,Colorado Rockies,,6.5,-1600,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686086
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 7.5 Spread,Colorado Rockies,,7.5,-3000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686096
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies 8.5 Spread,Colorado Rockies,,8.5,-4500,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686088
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:41 PM",fanduel,Colorado Rockies -7.5 Spread,Colorado Rockies,,-7.5,+900,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177032427&selectionId=7686100
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -1.5 Spread,Tampa Bay Rays,,-1.5,+155,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010433&selectionId=29162
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 1.5 Spread,Boston Red Sox,,1.5,-188,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010433&selectionId=29158
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 8.5 Spread,Tampa Bay Rays,,8.5,-7000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685701
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 7.5 Spread,Tampa Bay Rays,,7.5,-5000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685705
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 6.5 Spread,Tampa Bay Rays,,6.5,-3000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685690
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 5.5 Spread,Tampa Bay Rays,,5.5,-1600,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685694
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 4.5 Spread,Tampa Bay Rays,,4.5,-950,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685695
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 3.5 Spread,Tampa Bay Rays,,3.5,-560,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685684
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 2.5 Spread,Tampa Bay Rays,,2.5,-360,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685692
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays 1.5 Spread,Tampa Bay Rays,,1.5,-225,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685697
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -2.5 Spread,Tampa Bay Rays,,-2.5,+250,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685689
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -3.5 Spread,Tampa Bay Rays,,-3.5,+360,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685686
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -4.5 Spread,Tampa Bay Rays,,-4.5,+520,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685687
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -5.5 Spread,Tampa Bay Rays,,-5.5,+750,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685685
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox -5.5 Spread,Boston Red Sox,,-5.5,+750,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680073
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox -4.5 Spread,Boston Red Sox,,-4.5,+540,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7679896
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox -3.5 Spread,Boston Red Sox,,-3.5,+370,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7679870
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox -2.5 Spread,Boston Red Sox,,-2.5,+260,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680009
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox -1.5 Spread,Boston Red Sox,,-1.5,+172,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680061
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 2.5 Spread,Boston Red Sox,,2.5,-340,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680222
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 3.5 Spread,Boston Red Sox,,3.5,-530,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680165
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 4.5 Spread,Boston Red Sox,,4.5,-900,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7679894
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 5.5 Spread,Boston Red Sox,,5.5,-1600,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680210
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 6.5 Spread,Boston Red Sox,,6.5,-3000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680018
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 7.5 Spread,Boston Red Sox,,7.5,-4500,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680087
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Boston Red Sox 8.5 Spread,Boston Red Sox,,8.5,-7000,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7680055
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:36 PM",fanduel,Tampa Bay Rays -6.5 Spread,Tampa Bay Rays,,-6.5,+900,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177021494&selectionId=7685703
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Milwaukee Brewers vs Miami Marlins, 2026-07-17","2026-07-17, 07:41 PM",fanduel,Miami Marlins 1.5 Spread,Miami Marlins,,1.5,-184,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010606&selectionId=6266193
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Milwaukee Brewers vs Miami Marlins, 2026-07-17","2026-07-17, 07:41 PM",fanduel,Milwaukee Brewers -1.5 Spread,Milwaukee Brewers,,-1.5,+152,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010606&selectionId=29172
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Atlanta Braves vs Texas Rangers, 2026-07-17","2026-07-17, 07:16 PM",fanduel,Texas Rangers 1.5 Spread,Texas Rangers,,1.5,-128,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010569&selectionId=29163
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Atlanta Braves vs Texas Rangers, 2026-07-17","2026-07-17, 07:16 PM",fanduel,Atlanta Braves -1.5 Spread,Atlanta Braves,,-1.5,+108,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010569&selectionId=7100960
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Oakland Athletics vs Washington Nationals, 2026-07-17","2026-07-17, 09:41 PM",fanduel,Washington Nationals -1.5 Spread,Washington Nationals,,-1.5,+152,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177011184&selectionId=1033687
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Oakland Athletics vs Washington Nationals, 2026-07-17","2026-07-17, 09:41 PM",fanduel,Oakland Athletics 1.5 Spread,Oakland Athletics,,1.5,-184,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177011184&selectionId=75117758
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Seattle Mariners vs San Francisco Giants, 2026-07-17","2026-07-17, 10:11 PM",fanduel,San Francisco Giants 1.5 Spread,San Francisco Giants,,1.5,-172,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177011217&selectionId=29178
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Seattle Mariners vs San Francisco Giants, 2026-07-17","2026-07-17, 10:11 PM",fanduel,Seattle Mariners -1.5 Spread,Seattle Mariners,,-1.5,+142,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177011217&selectionId=7100968
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Chicago Cubs vs Minnesota Twins, 2026-07-17","2026-07-17, 08:06 PM",fanduel,Minnesota Twins 1.5 Spread,Minnesota Twins,,1.5,-176,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010645&selectionId=29160
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Chicago Cubs vs Minnesota Twins, 2026-07-17","2026-07-17, 08:06 PM",fanduel,Chicago Cubs -1.5 Spread,Chicago Cubs,,-1.5,+146,https://on.sportsbook.fanduel.ca/addToBetslip?marketId=801.177010645&selectionId=29166
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -4.5 Spread,Philadelphia Phillies,,-4.5,+530,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 4.5 Spread,New York Mets,,4.5,-650,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -4.0 Spread,Philadelphia Phillies,,-4.0,+460,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 4.0 Spread,New York Mets,,4.0,-610,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -3.5 Spread,Philadelphia Phillies,,-3.5,+360,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 3.5 Spread,New York Mets,,3.5,-380,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -3.0 Spread,Philadelphia Phillies,,-3.0,+335,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 3.0 Spread,New York Mets,,3.0,-350,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -2.5 Spread,Philadelphia Phillies,,-2.5,+245,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 2.5 Spread,New York Mets,,2.5,-260,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -2.0 Spread,Philadelphia Phillies,,-2.0,+215,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 2.0 Spread,New York Mets,,2.0,-220,
